"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",74,412.664897029523,225.41869127658,138.775181631022,133.414719013707,236.587779004935,203.688781490297,227.843072889787,130.03278447335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",147,246.351399569556,284.447372611551,149.02326348001,153.598673054281,256.053922828354,252.518220814739,174.717380053789,110.435327162071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",220,1109.43188956314,518.392183909615,285.944904688936,273.994395158253,513.415553306946,459.70595017344,391.919883515007,225.496481112841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",293,-978.281676844447,140.515249350695,32.2326438489735,34.9794740763877,92.8667558705492,110.185189473396,-160.08116135125,-80.6191293262147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",366,6825.90793819679,1640.22636718138,1076.16223953079,923.706067905674,2027.17379934639,1475.02143159283,2471.48581590565,1040.01799515978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",439,28103.2277620695,7252.16924167324,4105.45138765232,3912.66852948047,7110.00261452413,6497.01043105772,6463.37934741664,3817.69800422429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",512,38492.0931988423,12111.1143864827,6089.32640210919,6047.72101953244,10774.9118568751,10713.7082308477,7277.38920742343,4889.30713390926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",585,41105.1008688095,14929.7711607464,7273.54635149009,6976.0467504519,13813.2333228198,13053.0329063831,8338.59151465045,5041.3124186105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",658,40399.8358040054,16358.5830008831,8085.54940156574,7225.33944576189,16155.9923943925,14153.5341869368,8684.45558849782,4819.4954955915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",731,48652.4585187759,18942.9371684022,10080.9431287558,8324.02551462955,20547.0466992631,16348.2033427318,12155.4793700725,5931.0502992423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",804,70372.8277837272,25260.8163876037,14046.0568820247,11426.8394529355,27913.8074132157,21892.5261754275,16985.0638643593,8715.83181432947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",877,81091.5481989793,30560.493753646,16929.6733208819,13614.8881929533,33666.8451080806,26421.7363800438,18613.2866687691,9786.14146273027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",950,84013.2896796963,33659.9798480207,18987.694455127,14570.325256328,38625.5534189031,28952.8107315688,20473.4549442194,9938.78902135338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1023,83585.1586734881,35265.9748373748,20646.1188427355,14832.7779487555,42730.924128296,30169.6304284077,21600.8038097865,9716.89231005735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1096,92092.8793838713,37962.7141137094,23462.1803282435,15938.0258717852,48740.8467585725,32435.1800479165,25836.936531219,10828.5322117424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1169,114047.213134094,44351.6324209186,28222.8080157372,19044.123778201,57594.1206276024,38022.7356441236,31415.4376284985,13613.3413234653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1242,124981.248918179,49696.518205481,31877.6118522082,21233.8202085819,64712.2102470649,42578.2164806876,33776.7741757105,14683.7276341833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1315,128100.999630446,52824.4554078416,34683.2044358938,22190.157665425,70924.4354001717,45125.2843535682,36354.5407413641,14836.3869557793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1388,127855.373338981,54448.5477917583,37066.3342568795,22453.0165860462,76180.9176832836,46351.9034606662,38184.3198813191,14614.5811873091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1461,136530.462251594,57156.5506625768,40584.8841057946,23558.5477453209,83247.8256231777,48623.4182213243,43108.0261792886,15726.2727118165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1534,158638.882863616,63552.7296561898,46026.4626896525,26664.8261042501,93071.7903607917,54214.5947134902,49359.5837443711,18511.1415454279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1607,169714.446302931,68902.1462111816,50341.4072593342,28854.5580290412,101081.247894047,58772.2650349662,52379.6876222745,19581.5375090184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1680,172964.21037863,72032.7368413763,53786.8515605619,29810.9269927661,108111.973648067,61320.792629055,55602.3589838278,19734.2811398516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1753,172838.074135485,73658.7067313548,56790.3209636079,30073.8993179198,114120.09663486,62548.1717185061,58063.3712403149,19512.5267431403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1826,181622.830029702,76368.4474791467,60910.1804082626,31179.3937143879,121877.234303928,64820.3066305298,63605.0418961694,20624.2757058962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1899,203832.776089185,82765.5249699628,66934.7429804422,34285.8408812638,132335.041228068,70411.8240016071,70461.4588880472,23409.230743707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1972,215001.397450153,88115.4650539261,71814.7329835822,36475.6663223705,140926.511172239,74969.7065645606,74073.7134276155,24479.7206648368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2045,218336.540577519,91246.6859215365,75808.0248343343,37432.0637343337,148491.767817131,77518.376193458,77876.0186586422,24632.4711062927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2118,218289.091164675,92872.7826834034,79342.5554349288,37695.0486549746,154990.688267931,78745.969113946,80904.5161135017,24410.7100712902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2191,227146.715561852,95582.0565236139,83977.2464232391,38800.5042553557,163198.500640572,81018.1449602163,87001.591224278,25522.4848881768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2264,249422.727181949,101979.166523433,90500.8215513162,41906.9763675735,174070.117560249,86609.8132330908,94401.6298889387,28307.5254993755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2337,260652.350692234,107328.616046392,95864.6371448263,44096.8067465143,183041.656763247,91168.1700412865,98545.9803356,29378.0478188698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2410,264043.479909769,110459.478209976,100326.819966289,45053.2104589526,190955.644339332,93716.7420530073,102869.096855671,29530.8669928031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2483,264047.753484855,112085.745342978,104315.93947122,45316.1905616728,197774.979181304,94944.4258816808,106407.292367285,29309.0479887091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2556,272952.107019265,114794.988469583,109391.212783929,46421.8056268988,206277.01173611,97216.476558093,113003.285713645,30420.8192451005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2629,295271.989477179,121192.253378786,116341.992146744,49528.168322442,217418.889310175,102808.283418811,120891.878821369,33205.9174465199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2702,306542.256931294,126542.450788207,122119.923078862,51717.9522861601,226638.552524857,107366.710542553,125514.39076456,34276.5707752699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2775,309970.779605185,129673.25855291,126983.465616312,52674.3889458867,234780.684383455,109915.245467793,130305.589791773,34429.3830507936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2848,310009.296389719,131299.692376903,131361.720307559,52937.4982314863,241809.293368905,111143.171667655,134302.045614128,34207.8450217716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2921,318944.922894106,134008.664526005,136814.259307556,54043.1508665279,250503.647169257,113415.189404269,141346.645135956,35319.6609022793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2994,341293.238493094,140405.986357497,144130.712703726,57149.6464285502,261822.029862192,119007.177645402,149674.275773161,38104.7325631585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",3067,352589.238683162,145756.206247587,150263.115591868,59339.5054589412,271203.740812218,123565.703070954,154726.585369851,39175.480555838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",3140,356041.469560515,148886.959444007,155470.398905376,60295.9668453252,279494.676086938,126114.231020749,159938.462611279,39328.3298956643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",3213,356101.435873582,150513.642995568,160181.719064711,60559.1882992743,286659.838514261,127342.178472487,164346.713895268,39106.8342086652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",3286,365057.724146778,153222.375914617,165957.147725642,61664.8397564577,295479.657673862,129614.2453442,171794.226864978,40218.757095603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",3359,387425.686735116,159619.864009121,173586.59888048,64771.5147551014,306913.360781914,135206.278336257,180516.344396989,43003.9383459117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",3432,398739.612449333,164970.151389995,180022.713622144,66961.4686184924,316400.882059758,139764.880818026,185954.887150416,44074.6652403629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",3505,402207.565965797,168100.932714399,185524.085646594,67917.9126625619,324788.972028619,142313.394080271,191544.816978575,44227.5583797682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",3578,402282.172636798,169727.378152878,190520.642122233,68181.2278778382,332043.148129275,143541.429635082,196323.134619343,44006.1163755658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",3651,411252.433716624,172436.811343575,196572.664941143,69286.83223073,340944.832661206,145813.492929584,204132.897219479,45118.2241151321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",3724,433632.593072648,178834.248215288,204470.638603862,72393.7021815557,352453.64433395,151405.610866645,213209.619758441,47903.5664001852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",3797,444957.695640648,184184.501663536,211166.683513911,74583.7889806703,362010.243663826,155964.233371063,218995.046084017,48974.3584501843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",3870,448436.38535382,187315.258384105,216919.987904203,75540.2132999753,370461.968237214,158512.593750497,224924.717630549,49127.3767545169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",3943,448522.257822754,188941.662474823,222160.705853566,75803.6342507181,377774.765099845,159740.263790711,230035.507572262,48905.9958544008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",4016,457500.649835663,191650.427636458,228449.193418985,76909.1801304138,386729.92378711,162012.341685879,238170.989911435,50017.9703364901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",4089,479890.251572918,198047.996644718,236576.052844319,80016.302925423,398287.861258181,167604.655861447,247566.359434327,52803.2153392668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",4162,491223.647138907,203398.202151241,243494.275701612,82206.6522304617,407889.58499636,172163.30548574,253663.825065887,53874.143255317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",4235,494708.624817704,206528.905808901,249463.010088482,83163.0718107318,416382.436141837,174711.920579206,259898.881279522,54027.1409054075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",4308,494799.334067228,208154.973556333,254912.554599997,83426.5395393036,423733.421631634,175940.022064287,265308.718944957,53805.7140316953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",4381,503783.919665402,210864.341383856,261403.673094837,84532.021311944,432723.438225203,178211.913854642,273736.558781569,54917.8404296618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",4454,526177.070955711,217262.196294635,269726.945914934,87638.8092179356,444313.634491475,183804.314038319,283418.291620188,57703.2263232899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",4527,537516.32860649,222612.312373709,276835.457062697,89828.8139554183,453944.457354758,188362.99474975,289796.087693454,58774.1095440087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",4600,541005.55476223,225743.067837793,282988.866932902,90785.294149578,462464.39957117,190911.608863913,296305.500544533,58927.1179913766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",4673,541100.637061525,227369.289349913,288617.272375701,91048.4462680777,469840.119890564,192139.443368466,301983.68005359,58705.7613463807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",4746,550088.856991567,230078.095707434,295281.818418232,92154.1117656169,478853.012586382,194411.967406886,310674.514707756,59817.9285963948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",4819,572485.693141233,236475.384040936,303773.143364736,95261.0619803713,490464.051895874,200004.717201325,320613.798873085,62603.2874609577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",4892,583828.389332114,241825.15349019,311044.81772505,97451.1104688669,500114.485157635,204563.294538328,327243.425894081,63674.3472683581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",4965,587320.450152257,244955.847653118,317356.080054584,98407.6231397076,508652.260338152,207111.970122758,333999.446779064,63827.4483320342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",5038,587418.658606044,246582.256711988,323137.935079036,98670.8177671108,516044.177330602,208339.993969081,339919.324908994,63606.357767258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",5111,596409.113918811,249290.872855679,329950.862820757,99776.465883261,525072.058901675,210612.026549197,348846.533574651,64718.6230017289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",5184,618808.387055307,255688.002606775,338586.080707909,102883.468298291,536696.849196209,216204.277017306,359017.226798967,67504.0862731204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",5257,630153.38789053,261037.931658618,345997.324022671,105073.541801828,546359.803117072,220763.229644556,365873.220243162,68575.1887063181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",5330,633647.316405969,264169.107580759,352443.759915421,106030.10024326,554908.58435723,223312.307433988,372850.861301132,68728.343524435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",5403,633747.676057224,265795.735952937,358356.663785444,106293.348668287,562311.164880763,224540.51067233,378987.700734017,68507.3151370173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",5476,642740.322539694,268504.542599317,365296.724151004,107398.985845715,571348.635985396,226812.875548097,388127.101156553,69619.6180008721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",5549,665141.674974644,274901.829445755,374055.16529213,110506.050101417,582982.321554755,232405.317059454,398505.379911715,72405.1417865947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",5622,676488.142365193,280251.656363535,381585.824915886,112696.163654412,592653.483693541,236963.936817841,405565.018579686,73476.3092757482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",5695,679983.195868644,283382.307102451,388148.015706724,113652.792151298,601209.858613944,239512.586979283,412741.82750835,73629.5219416632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",5768,680084.528971652,285009.330361217,394172.844204986,113916.113445939,608619.365640405,240741.264341712,419073.412454971,73408.217642519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",5841,689075.827469099,287718.804182998,401221.66336663,115021.74659086,617663.226016401,243013.986436057,428403.790231382,74520.5935717352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",5914,711478.708057731,294116.393498087,410085.577402939,118128.887869166,629302.720761388,248606.598637706,438969.180946596,77306.2946217537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",5987,722826.291121976,299467.239113364,417718.497310134,120319.053508017,638978.966334696,253165.279317045,446211.427329785,78377.5064253874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",6060,726322.138091126,302598.149781749,424379.791537266,121275.772609749,647540.590245394,255713.956115485,453567.225266245,78530.9146704866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",6133,726424.394203938,304224.622360239,430500.994455849,121539.186845622,654954.617963851,256942.979064573,460074.237583284,78309.7019531273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",6206,735415.69642942,306933.942770668,437642.898749362,122644.814868578,664002.642071269,259215.757040935,469576.125642722,79422.0520953834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",6279,757819.572414601,313331.672666613,446597.083276093,125752.021297637,675645.926502751,264808.436098174,480309.222069313,82207.7229122791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",6352,769167.415161832,318682.492588439,454317.499367818,127942.229861169,685325.719090629,269367.237711006,487715.969254941,83279.0222501084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",6425,772665.454627348,321812.92060016,461063.45008004,128898.876329846,693890.581981119,271916.037019262,495232.654133013,83432.3391462216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",6498,772766.68842793,323439.727777475,467266.951175292,129162.288348705,701307.567372594,273145.376383988,501896.959243814,83211.4428220807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",6571,781761.141329433,326149.220646984,474488.489164206,130267.928895771,710358.383172307,275417.398871192,511552.908369603,84323.6449854874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",6644,804165.947234266,332546.809479275,483519.923139219,133375.092618697,722004.218739295,281010.003680307,522437.028021923,87109.3152907198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",6717,815514.174737124,337897.058580154,491315.281516604,135565.667293006,731686.558406342,285569.019193342,529991.477577722,88180.67462382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",6790,819012.047812798,341027.655135236,498134.031697953,136522.297027351,740252.763607423,288117.732118718,537652.705485149,88334.0410082158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",6863,819110.966074991,342654.586619849,504407.537219135,136785.675779437,747671.770978902,289347.555964767,544458.410035911,88113.1992413459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",6936,828105.165887061,345364.06542739,511697.392442276,137891.369196267,756724.255434074,291619.632204347,554253.312803985,89225.478683582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",7009,850510.077401353,351762.282397045,520795.098266416,140998.139650822,768371.756638221,297212.350249077,565272.689848155,92011.2302447543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",7082,861858.658524418,357113.648227052,528654.594973444,143188.73206301,778055.165055237,301771.372719023,572959.959144247,93082.6474427479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",7155,865356.611517772,360244.108448277,535535.560108645,144145.417382584,786623.38636947,304320.087974382,580751.16792984,93236.0444612958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",7228,865454.44732369,361870.970060214,541869.340794389,144409.242049832,794043.610864894,305550.198133025,587684.611781546,93015.2847168566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",7301,874448.183015233,364580.660553385,549217.581275871,145515.351991051,803097.337730859,307822.308757466,597603.429078014,94127.8944710742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",7374,896853.47123651,370979.275695098,558371.938054163,148622.569067343,814745.862568184,313415.153679454,608744.998806413,96913.8407075325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",7447,908199.897746004,376331.054595029,566286.346833893,150813.237776088,824430.092113807,317974.064692558,616551.450821647,97985.3140890271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",7520,911701.017734402,379461.721578357,573220.482990007,151769.962778433,832999.081531361,320522.665360133,624459.354094046,98138.7629835238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",7593,911805.548200957,381088.352075909,579606.247999083,152033.864455468,840420.157796431,321751.592091333,631506.90384426,97918.0440483697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",7666,920799.558116853,383797.340471781,587004.311600487,153140.011356038,849474.633898071,324024.785597447,641537.738672821,99030.6993932965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",7739,943204.975181406,390194.867124151,596207.093345037,156247.276328396,861123.855398369,329618.522589316,652788.775268423,101816.763163736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",7812,954551.442388597,395545.201318404,604168.49550573,158438.004003433,870809.117105963,334178.80628946,660702.418810664,102888.296767993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",7885,958048.868077531,398675.455672403,611148.212341986,159394.693450065,879378.964456655,336727.656777163,668715.274746118,103041.821724151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",7958,958154.099393382,400302.462946898,617577.992344986,159658.202680313,886800.55895675,337956.693938547,675865.196974521,102820.864721604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",8031,967146.357937014,403011.854322426,625018.899273538,160763.972539062,895855.473667525,340229.204153154,685996.231172194,103933.381978588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",8104,989552.679757239,409410.014096256,634263.178655962,163870.921133633,907505.14968337,345821.90693169,697345.721045728,106719.535409475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",8177,1000899.19378248,414759.536407113,642264.79739626,166061.578931126,917190.818173436,350381.050619082,705355.623257411,107791.132465734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",8250,1004396.67510679,417890.12716712,649283.503351488,167018.448382721,925761.037957758,352929.712790201,713462.804620007,107944.579811069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",8323,1004501.84839452,419517.311278663,655751.080804227,167281.410754439,933182.999409545,354158.858465902,720705.125191908,107723.666218874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",8396,1013495.78318998,422226.079109319,663228.62271735,168386.928134273,942238.204232724,356432.164001269,730927.054957741,108836.218308353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",8469,1035902.21057839,428623.605160402,672508.454137533,171494.15129493,953888.173576667,362026.299115382,742364.890207008,111622.486069003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",8542,1047248.71540868,433974.534152363,680544.485618774,173684.626254323,963574.232850141,366586.94443463,750461.591394634,112694.147090319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",8615,1050747.45961127,437104.802854687,687596.540806978,174641.386683461,972144.762693512,369136.268348297,758653.502755491,112847.598478305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",8688,1050853.94014744,438730.904395669,694096.463001879,174905.787670552,979566.951488027,370365.708835116,765978.892754833,112626.75367632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",8761,1059850.20018825,441439.290628325,701605.339196587,176011.548096016,988622.286925524,372638.116736421,776281.582988964,113739.321316958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",8834,1082256.71202085,447837.453048211,710915.615497962,179118.782569425,1000272.47157576,378231.062094316,787798.678691451,116525.671579517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",8907,1093603.23666107,453187.71439628,718981.141613621,181309.646631834,1009958.35755626,382790.886958574,795972.927178525,117597.399167674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",8980,1097101.86932107,456318.595787009,726061.755490623,182266.466864614,1018528.82629737,385339.685704357,804241.037053317,117750.895723931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",9053,1097208.38490588,457945.815290679,732589.182876415,182530.489694661,1025951.23424683,386569.054209317,811640.924429158,117530.151533985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",9126,1106204.58998697,460654.608975538,740125.238817101,183637.107269994,1035006.75220822,388842.303045978,822017.04402252,118642.749675353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",9199,1128611.41575037,467052.293369717,749461.574491079,186745.121199656,1046656.93469966,394435.485260076,833605.770967924,121429.089368875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",9272,1139957.94280631,472403.249420972,757552.354861107,188935.971639982,1056343.12148379,398994.888640279,841850.203066935,122500.886750812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",9345,1143456.32473482,475533.568500306,764657.417477343,189892.771722523,1064913.8224918,401543.592500886,850186.740765624,122654.518173491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",9418,1143562.75927446,477159.709290525,771208.580601922,190156.996174152,1072336.33638967,402772.984262132,857653.744380889,122433.971589643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",9491,1152558.9120491,479868.031007997,778767.621262902,191262.889287487,1081391.86484126,405045.423118042,868094.937854552,123546.575318545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",9564,1174966.11406143,486266.455174271,788126.260709599,194370.261980772,1093042.11412463,410638.853894815,879747.667868173,126332.99332499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",9637,1186312.67191056,491616.893369809,796238.644992314,196561.222676702,1102728.36053926,415199.322757541,888054.641356116,127404.847998262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",9710,1189810.72798029,494746.857109404,803364.603279264,197518.076445534,1111299.11876936,417748.959626978,896452.730529459,127558.555686287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",9783,1189916.97889915,496373.798168228,809936.100471263,197782.221387243,1118721.72139053,418979.306457241,903979.931654106,127337.874309317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",9856,1198913.00920976,499082.661720678,817514.81666554,198888.254116017,1127777.26445147,421251.812504071,914480.580294701,128450.538620297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",9929,1221320.57585074,505480.141149135,826892.57086084,201995.445934978,1139427.58042379,426844.964203732,926191.18837584,131237.101303629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",10002,1232667.23794443,510831.812923273,835023.464709279,204186.112029453,1149113.80349485,431405.308380687,934554.921293737,132309.005519667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",10075,1236164.90001762,513962.44875544,842167.306180459,205142.877567319,1157684.55235218,433954.373825072,943008.256965207,132463.368431946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
